CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
37017,24 Solutions,,,,,2,,
37018,360kompany GmbH,,,,,2,,
37019,A-2 Norge AS,,,,,2,,
37020,Abc private ltd,,,,,2,,
37021,Acando AS,,,,,2,,
37022,Trello,,,,,2,,
37023,Instagram,,,,,2,,
37024,Initium Partners LLP,,,,,2,,
37025,RKG Holding Pvt. Ltd,,,,,2,,
37026,Rethinking Power Management,,,,,2,,
37027,Rhodes & Rhodes,,,,,2,,
37028,Riemer & Braunstein LLP,,,,,2,,
37029,Rivergate Companies LLC:,,,,,2,,
37030,"Shawnlee Construction, LLC",,,,,2,,
37031,SECON Private Limited,,,,,2,,
37032,Spirit Investment Partners,,,,,2,,
37033,Stantec Architecture Ltd.,,,,,2,,
37034,Suffolk Construction Co,,,,,2,,
37035,V-Bio Ventures,,,,,2,,
37036,Topadur Pharma AG,,,,,2,,
37037,TL Asset & Interim Management,,,,,2,,
37038,"Vibliome Therapeutics, Inc",,,,,2,,
37039,908 Devices Inc.,,,,,2,,
37040,Acer Therapeutics Inc.,,,,,2,,
37041,Novexel SA,,,,,2,,
37042,ATGN Consulting,,,,,2,,
37043,Atlantic Labs,,,,,2,,
37044,Aurealis Pharma AG,,,,,2,,
37045,AYOXXA Biosystems GmbH,,,,,2,,
37046,Bavarian Capital Management,,,,,2,,
37047,Belsize Asset Management GmbH,,,,,2,,
37048,BioLingus,,,,,2,,
37049,BiomX,,,,,2,,
37050,BioPharma Advisory,,,,,2,,
37051,Caelus HealthCaelus Pharmaceuticals BV,,,,,2,,
37052,Capital Cellular Corp,,,,,2,,
37053,Cellply s.r.l.,,,,,2,,
37054,Clarena AG,,,,,2,,
37055,CenseoVentures LLC,,,,,2,,
37056,Caelus Pharmaceuticals BV,,,,,2,,
37057,"Cydan Development, Inc.",,,,,2,,
37058,dievini Hopp BioTech holding GmbH & Co. KG,,,,,2,,
37059,Cohaco Merchandising Development Corp.,,,,,2,,
37060,"Cebu Oversea Hardware Co, Inc.",,,,,2,,
37061,BW Energy Services Pte. Ltd,,,,,2,,
37062,A. Hartrodt Philippines Inc,,,,,2,,
37063,AC Energy DevCo,,,,,2,,
37064,"AC Energy Holdings, Inc",,,,,2,,
37065,Andico Agri Mining Ventures,,,,,2,,
37066,Alternergy Mini Hydro Corporation,,,,,2,,
37067,Atlas Real Estate,,,,,2,,
37068,Australian New Zealand Chamber of Commerce,,,,,2,,
37069,"Ayala Corporation Energy Holdings, Inc.",,,,,2,,
37070,Berkeley Energy,,,,,2,,
37071,BPI Captial Corporation,,,,,2,,
37072,Bonifacio Transport Corporation,,,,,2,,
37073,Quezon Power Philippines Ltd,,,,,2,,
37074,REurasia Management Corporation,,,,,2,,
37075,SM Investments Corporation (SMIC),,,,,2,,
37076,SN Aboitiz Power Group,,,,,2,,
37077,"SOLREV Energy, Inc.",,,,,2,,
37078,Sycip Gorres Velayo & Co.,,,,,2,,
37079,The Energy Development Corporation,,,,,2,,
37080,Rizal Commercial Banking Corporation,,,,,2,,
37081,South Luzon Thermal Energy Corp.,,,,,2,,
37082,"Sun Life Asset Management Company, Inc.",,,,,2,,
37083,Philippine Export Import Credit Agency,,,,,2,,
37084,Philex Mining Corporation,,,,,2,,
37085,Overseas Private Investment Corporation (OPIC),,,,,2,,
37086,"Pag-asa Steel Works, Inc",,,,,2,,
37087,Paglas Group of Companies,,,,,2,,
37088,Palm Concepcion Power Corporation,,,,,2,,
37089,PhilCarbon Inc.,,,,,2,,
37090,"Philequity Management, Inc.",,,,,2,,
37091,Philippine Star,,,,,2,,
37092,Philippines News Agency,,,,,2,,
37093,PJS Law Firm,,,,,2,,
37094,Pioneer Life Inc.,,,,,2,,
37095,PNB Capital & Investment Corporation,,,,,2,,
37096,Power Sector Assets and Liabilities Management Corp. (PSALM),,,,,2,,
37097,Private Infra Development Corporation,,,,,2,,
37098,"ADAPT Pharma, Inc.",,,,,2,,
37099,"Banyan Biomarkers, Inc.",,,,,2,,
37100,Post Road Group,,,,,2,,
37101,R.W. Sullivan Engineering,,,,,2,,
37102,PDT Architects,,,,,2,,
37103,Pennrose Properties,,,,,2,,
37104,Peoples United Bank,,,,,2,,
37105,PNC Real Estate,,,,,2,,
37106,Sikon Development,,,,,2,,
37107,Suffolk Construction,,,,,2,,
37108,Sustainable Energy Analytics,,,,,2,,
37109,Kiwi.com,,,,,2,,
37110,Susquehanna Financial Group,,,,,2,,
37111,Waymo,,,,,2,,
37112,"WayBlazer, Inc.",,,,,2,,
37113,Voyzant Inc,,,,,2,,
37114,Vivid Travel,,,,,2,,
37115,Vitruvian Partners,,,,,2,,
37116,"Virtuoso, Ltd.",,,,,2,,
37117,ViajaNet Company,,,,,2,,
37118,Venture Republic Inc.,,,,,2,,
37119,"Uplift, Inc.",,,,,2,,
37120,U.S. Travel Association,,,,,2,,
37121,Wcities Inc.,,,,,2,,
37122,WEX Travel,,,,,2,,
37123,Worldwide Independent Travel Network Ltd,,,,,2,,
37124,WorldPay Limited,,,,,2,,
37125,Wyndham Destination Network,,,,,2,,
37126,Xplorie.com,,,,,2,,
37127,"Yapta, Inc.",,,,,2,,
37128,Xtrader,,,,,2,,
37129,U.S. Bank Corporate Payment Systems,,,,,2,,
37130,Ashanti Gold Corp.,,,13,,0,,
37131,Coro Mining Corp.,,,3,,0,,
37132,Crater Gold Mining Limited,,,3,,0,,
37133,EMX Royalty Corp.,,,3,,0,,
37134,First Cobalt Corp.,,,3,,0,,
37135,Metanor Resources Inc.,,,3,,0,,
37136,Nevada Exploration Inc.,,,3,,0,,
37137,Northern Empire Resources Corp.,,,3,,0,,
37138,Redstar Gold Corp.,,,3,,0,,
37139,Sama Resources Inc.,,,3,,0,,
37140,Silver Mines Limited,,,3,,0,,
37141,Velocity Minerals Ltd.,,,3,,0,,
37142,ASV Holdings Inc,,,4,,0,,
37143,AT&T Istel Ltd.,,,,,2,,
37144,Abon-Tech International Corporation,,,,,2,,
37145,"ACM Research, Inc.",,,,,2,,
37146,"Acme Micro Systems, Inc.",,,,,2,,
37147,"AD Technology, Ltd.",,,,,2,,
37148,"Adamant Co., Ltd.",,,,,2,,
37149,Advanced Dicing Technologies Ltd,,,,,2,,
37150,Advanced Materials Technologies Pte Ltd.,,,,,2,,
37151,Advanced Thermal Sciences Corporation,,,,,2,,
37152,Advanex Inc.,,,,,2,,
37153,Aemulus Corporation Sdn. Bhd.,,,,,2,,
37154,"A.I. Technology, Inc.",,,,,2,,
37155,Air Liquide Far Eastern Ltd,,,,,2,,
37156,Allwin21 Corp,,,,,2,,
37157,Amaya Co Ltd,,,,,2,,
37158,American Express International (Taiwan) Inc.,,,,,2,,
37159,Advanced Pressure Technology,,,,,2,,
37160,AP&S International GmbH,,,,,2,,
37161,"Applied Seals Co., Ltd.",,,,,2,,
37162,"Aqua-Chem, Inc.",,,,,2,,
37163,Artesyn Embedded Technologies Inc.,,,,,2,,
37164,Asahi Diamond Industrial Co Ltd,,,4,,0,,
37165,A-Tech Corporation,,,,,2,,
37166,Atlas Technology Corp,,,,,2,,
37167,Atotech Taiwan Limited,,,,,2,,
37168,ATT Advanced Temperature Test Systems GmbH,,,,,2,,
37169,Bach Resistor Ceramics GmbH,,,,,2,,
37170,"Bcnc Co., Ltd.",,,,,2,,
37171,Beijing Doublink Solders Co Ltd,,,,,2,,
37172,Boston Semi Equipment LLC,,,,,2,,
37173,"Bueno Technology Co., Ltd.",,,,,2,,
37174,"CAP Co.,Ltd",,,,,2,,
37175,"Centrotherm Clean Solutions Gmbh & Co. Kg,",,,,,2,,
37176,centrotherm international AG,,,,,2,,
37177,Landmark Insurance Brokers Private Limited,,,,,2,,
37178,Equisoft India Private Limited,,,,,2,,
37179,ERGO Direkt Lebensversicherung AG,,,,,2,,
37180,"Erie Insurance Company, Inc.",,,,,2,,
37181,"Evari GIS Consulting, Inc.",,,,,2,,
37182,Everest Reinsurance Company,,,,,2,,
37183,"ExamOne Canada, Inc.",,,,,2,,
37184,Experian Limited,,,,,2,,
37185,Exponential Ventures,,,,,2,,
37186,Extraordinary Re,,,,,2,,
37187,EZLynx,,,,,2,,
37188,F P Insurance Broker,,,,,2,,
37189,F-Prime Capital,,,,,2,,
37190,F10 Incubator & Accelerator,,,,,2,,
37191,Farmington Capital Partners,,,,,2,,
37192,Fasken Martineau DuMoulin LLP,,,,,2,,
37193,Fastcomp.com,,,,,2,,
37194,Figo Pet Insurance,,,,,2,,
37195,finanzen.de,,,,,2,,
37196,Flint Hyde London,,,,,2,,
37197,"Flo Technologies, Inc.",,,,,2,,
37198,Flowenum Inc.,,,,,2,,
37199,Cleartrip.com,,,,,2,,
37200,"ClickTripz, LLC",,,,,2,,
37201,Cox and Kings Ltd.,,,,,2,,
37202,Creative Crest,,,,,2,,
37203,Criteo S.A.,,,,,2,,
37204,Cross Section Media Pvt. Ltd.,,,,,2,,
37205,AirHelp Limited,,,,,2,,
37206,AirAsiaExpedia,,,,,2,,
37207,A1 Financial Services Limited,,,,,2,,
37208,Carlson Rezidor Hotel Group,,,,,2,,
37209,Treebo Hotels,,,,,2,,
37210,TravHQ Media Pvt Ltd,,,,,2,,
37211,Mobikwik,,,,,2,,
37212,Mobileum,,,,,2,,
37213,Mekong Tourism,,,,,2,,
37214,Mystifly Global Consolidation & Technology Services Pte Ltd.,,,,,2,,
37215,EaseMyTrip,,,,,2,,
37216,EasyRes Travel Technologies,,,,,2,,
37217,eRoam Pty Ltd,,,,,2,,
37218,Ezeego One Travel & Tours Limited,,,,,2,,
37219,dnata International Pvt Ltd,,,,,2,,
37220,Baazeem Trading Company CJSC,,,21,,0,,
37221,Dar Al Arkan Real Est Devmt Cmpny SJSC,,,30,,0,,
37222,Mobile Telecommunications Co Su Arb SJSC,,,10,,0,,
37223,Central Bank of Egypt,,,,,2,,
37224,Dubai Refreshment (P.J.S.C.),,,,,2,,
37225,Egypt Kuwait Holding Company (S.A.E.),,,,,2,,
37226,Emaar Malls PJSC,,,,,2,,
37227,First Abu Dhabi Bank,,,,,2,,
37228,GFH Financial Group B.S.C.,,,,,2,,
37229,Invest Bank P.S.C.,,,,,2,,
37230,Islamic Arab Insurance Co. (Salama),,,,,2,,
37231,United Arab Bank P.J.S.C.,,,,,2,,
37232,Air Transport News,,,,,2,,
37233,Aarhus Airport,,,,,2,,
37234,Abruzzo International Airport,,,,,2,,
37235,Adria Airways d.d.,,,,,2,,
37236,Aelia Assurances,,,,,2,,
37237,Aerogestion Inc,,,,,2,,
37238,Castellon Airport,,,,,2,,
37239,Al Massira Airport,,,,,2,,
37240,Air & Cosmos,,,,,2,,
37241,Annecy Airport,,,,,2,,
37242,Antwerp International Airport,,,,,2,,
37243,APG Airlines,,,,,2,,
37244,Arad County Council,,,,,2,,
37245,ASL Airlines France,,,,,2,,
37246,ASL Airlines Ireland,,,,,2,,
37248,Auxerre Airport,,,,,2,,
37249,Avignon Provence Airport,,,,,2,,
37250,Avinor Oslo Airport,,,,,2,,
37251,Baltic Aviation Support SIA,,,,,2,,
37252,Bastia Airport,,,,,2,,
37253,Beauvais Airport,,,,,2,,
37254,Belfast City Airport,,,,,2,,
37255,Beni Mellal Airport,,,,,2,,
37256,Billund Airport,,,,,2,,
37257,Birmingham Airport,,,,,2,,
37258,Bodensee Airport,,,,,2,,
37259,Bologna Airport,,,,,2,,
37260,Bremen Airport,,,,,2,,
37261,Brest Bretagne Airport,,,,,2,,
37262,Brussels South Charleroi Airport,,,,,2,,
37263,Budapest Airport,,,,,2,,
37264,Burgas Airport,,,,,2,,
37265,Calvi Airport,,,,,2,,
37266,Catania Airport,,,,,2,,
37267,Chalon Bourgogne Airport,,,,,2,,
37268,Cuneo Airport,,,,,2,,
37269,Dakhla Airport,,,,,2,,
37270,Dortmund Airport,,,,,2,,
37271,Dundee Airport,,,,,2,,
37272,Easyfastrack,,,,,2,,
37273,Figari Airport,,,,,2,,
37274,Helsinki Airport,,,,,2,,
37275,Hamburg Airport,,,,,2,,
37276,Genova Airport,,,,,2,,
37277,Kassel Airport,,,,,2,,
37278,Kaunas Airport,,,,,2,,
37279,Kemi-Tornio Airport,,,,,2,,
37280,Keolis Airport,,,,,2,,
37281,Krakow Airport,,,,,2,,
37282,Le Havre Airport,,,,,2,,
37283,La Compagnie,,,,,2,,
37284,"Apex Tool Group, LLC",,,,,2,,
37285,"Atrium Windows And Doors, Inc.",,,,,2,,
37286,CEVA Group PLC,,,,,2,,
37287,Cision US Inc,,,,,2,,
37288,Engility Corporation,,,,,2,,
37289,Global Tel Link Corporation,,,,,2,,
37290,"Landrys, Inc.",,,,,2,,
37291,Melco Resorts & Entertainment Limited,,,,,2,,
37292,"Neovia Logistics Services, LLC",,,,,2,,
37293,"OmniMax International, Inc.",,,,,2,,
37294,"PGT Industries, Inc.",,,,,2,,
37295,"Syniverse Technologies, LLC",,,,,2,,
37296,Univar USA Inc.,,,,,2,,
37297,"Urban One, Inc",,,,,2,,
37298,Wheelabrator Technologies Inc.,,,,,2,,
37299,Wind Tre S.p.A.,,,,,2,,
37300,WME IMG LLC,,,,,2,,
37301,"Worldwide Express Operations, LLC",,,,,2,,
37302,Gazprom Bank,,,,,2,,
37303,Future NPF,,,,,2,,
37304,Safmar Group,,,,,2,,
37305,Tinkoff Bank,,,,,2,,
37306,ACRON AG,,,,,2,,
37307,Detsky Mir PJSC,,,,,2,,
37308,Dixy Group PAO,,,8,,0,,
37309,Russneft,,,,,2,,
37310,En plus Group,,,,,2,,
37311,Novorossiysk Grain Plant (NGP),,,,,2,,
37312,American Lung Assocation,,,,,2,,
37313,Seventh Generation Inc.,,,,,2,,
37314,Los Angeles Times,,,,,2,,
37315,Coney Realty Group,,,,,2,,
37316,Douglaston Realty Management,,,,,2,,
37317,Empire State Real Estate Trust,,,,,2,,
37318,EPN Real Estate Services,,,,,2,,
37319,Gotham Properties LLC,,,,,2,,
37320,Jonathan Rose Companies LLC,,,,,2,,
37321,"Hudson Capital Triad Properties, LLC",,,,,2,,
37322,Merrit Engineering Consultants,,,,,2,,
37323,Moritt Hock & Hamroff LLP,,,,,2,,
37324,"Metropolitan Pacific Properties, Inc.",,,,,2,,
37325,NYL Investors LLC,,,,,2,,
37326,Parisi Management Group,,,,,2,,
37327,Rose Associates Inc,,,,,2,,
37328,Rutenberg,,,,,2,,
37329,Safeguard Realty Management,,,,,2,,
37330,Sunrise Management & Consulting,,,,,2,,
37332,The Mulholland Group,,,,,2,,
37333,Third Street Associates,,,,,2,,
37334,Thomas & Mack Company,,,,,2,,
37335,Baciu Family Capital,,,,,2,,
37336,Aptitude Investment Management,,,,,2,,
37337,"Aquarius Equipment Finance, Inc.",,,,,2,,
37338,Arbitrage Technologies,,,,,2,,
37339,Argosy Real Estate Partners,,,,,2,,
37340,Arrowpoint Partners,,,,,2,,
37342,Ascent Private Capital,,,,,2,,
37343,Atrato Advisors Llc,,,,,2,,
37344,Augustus Advisors LLC,,,,,2,,
37345,"View Ridge Capital Management, LP",,,,,2,,
37346,Vivaldi Asset Management,,,,,2,,
37347,Voce Capital Management Llc,,,,,2,,
37348,Waud Capital Partners,,,,,2,,
37349,Wilshire Private Markets,,,,,2,,
37350,Xlp Capital,,,,,2,,
37351,"US Capital Partners, LLC",,,,,2,,
37352,Varde Partners,,,,,2,,
37353,Bancwest Investment Services,,,,,2,,
37354,BDO Consulting Private Limited,,,,,2,,
37355,"Beacon Pointe Advisors, Llc",,,,,2,,
37356,Beeline Capital Advisors,,,,,2,,
37357,Bell Rock Group,,,,,2,,
37358,"Benchmark Plus Management, LLC",,,,,2,,
37359,"Berens Capital Management, LLC",,,,,2,,
37360,Bernstein Private Wealth Management,,,,,2,,
37361,"Bhatt Innovation Capital, Llc",,,,,2,,
37362,Blackrock Alternative Advisors,,,,,2,,
37363,Blue Jay Capital Management Llc,,,,,2,,
37364,"Bluepointe Capital Management, Llc",,,,,2,,
37365,Boston Private Wealth LLC:,,,,,2,,
37366,"Tigmera, Llc",,,,,2,,
37367,Tis Capital LLC,,,,,2,,
37368,Genesis Healthcare Inc,,,7,,0,,
37369,Sierra Oncology Inc,,,7,,0,,
37370,Aptinyx Inc.,,,,,2,,
37371,"Cibus Global, Ltd.",,,,,2,,
37372,Nabufit,,,,,2,,
37373,Versal Finance Investimentos E Consultoria,,,,,2,,
37374,Vision Brazil Investments,,,,,2,,
37375,Votorantim Energia,,,,,2,,
37376,Votorantim Metals,,,,,2,,
37377,Western Asset Management Company,,,,,2,,
37378,National Bank,,,,,2,,
37379,Bank of Kigali,,,,,2,,
37380,Dashen Bank,,,,,2,,
37381,PostBank,,,,,2,,
37382,Xiaoban Company Limited,,,,,2,,
37383,Techcom Bank,,,,,2,,
37384,VNPAY Payment Gateway,,,,,2,,
37385,Younet Media,,,,,2,,
37386,Zalora Group GmbH,,,,,2,,
37387,Vietbank,,,,,2,,
37388,Vietcombank,,,,,2,,
37389,Vietinbank,,,,,2,,
37390,Vietnam - Russia Joint Venture Bank (VRB),,,,,2,,
37391,Vietnam Bank Association,,,,,2,,
37392,Vietnam Hotel and Resort Investment,,,,,2,,
37393,Vietnam Internet Association,,,,,2,,
37394,Vietnam Marcom Association,,,,,2,,
37395,Vietnam Maritime Commercial Joint Stock Bank,,,,,2,,
37396,Vietnam Marketing Association,,,,,2,,
37397,Vietnam Microfinance Working Group,,,,,2,,
37398,AAA Assurance,,,,,2,,
37399,ABB Merchant Banking,,,,,2,,
37400,BPC Banking Technologies (Asia Pacific) Pte Ltd,,,,,2,,
37401,BOD Tech Ventures,,,,,2,,
37402,Infobip Asia Pacific Sdn. Bhd,,,,,2,,
37403,MB Bank,,,,,2,,
37404,Indovina Bank Ltd,,,,,2,,
37405,Eleos Web Pte Ltd,,,,,2,,
37406,Infinity Blockchain Labs,,,,,2,,
37407,Giesecke & Devrient Asia Pte Ltd,,,,,2,,
37408,Magicard Ltd,,,,,2,,
37409,Arvind Internet Ltd,,,,,2,,
37410,Asia Commercial Bank,,,,,2,,
37411,Asia Commercial Joint Stock Bank (ACB),,,,,2,,
37412,Baker & McKenzie (Vietnam) Limited,,,,,2,,
37413,Bank for Development and Investment of Vietnam,,,,,2,,
37414,Bank for Investment and Development of Vietnam,,,,,2,,
37415,Bluebird Inc,,,,,2,,
37416,Chubb Insurance Vietnam,,,,,2,,
37417,CrayonGroup,,,,,2,,
37418,Grocery Delivery Asia,,,,,2,,
37419,PG Bank,,,,,2,,
37420,Panamax Inc,,,,,2,,
37421,4T Commodities & Emerging Markets,,,,,2,,
37422,Home Credit Vietnam Finance Company Limited,,,,,2,,
37423,Hodaka Distributors Pte Ltd,,,,,2,,
37424,Intage Vietnam Limited Liability Company,,,,,2,,
37425,"International Subsidiaries Banking, Commercial Banking",,,,,2,,
37426,J.K. Tech,,,,,2,,
37427,KienLong Commercial Joint Stock Bank,,,,,2,,
37428,Lazada Group,,,,,2,,
37429,Leflair,,,,,2,,
37430,Mahindra Comviva,,,,,2,,
37431,Luxasia,,,,,2,,
37432,MicroAd Vietnam Joint Stock Company,,,,,2,,
37433,Min Hoang Garment,,,,,2,,
37434,Moneynetint Ltd,,,,,2,,
37435,"Dai Nippon Printing Co., Ltd",,,,,2,,
37436,Digi-Texx Vietnam,,,,,2,,
37437,Dong A.Bank,,,,,2,,
37438,Edenred Pte. Ltd.,,,,,2,,
37439,National Economics University (NEU),,,,,2,,
37440,National Payment Corporation of Vietnam,,,,,2,,
37441,Octopus Retail Management Pte Ltd,,,,,2,,
37442,TP Bank,,,,,2,,
37443,"Shenzhen Itron Electronics Co., Ltd",,,,,2,,
37444,Sacom Bank,,,,,2,,
37445,Tech Mahindra Vietnam Ltd,,,,,2,,
37446,Techcombank,,,,,2,,
37447,"Vascara Co., Ltd",,,,,2,,
37448,VeritasPay Inc,,,,,2,,
37449,Viet Capital Securities JSC,,,,,2,,
37450,SwipBox International A/S,,,,,2,,
37451,shop.com.mm,,,,,2,,
37452,Saigon-Hanoi Bank (SHB),,,,,2,,
37453,Public Bank Vietnam,,,,,2,,
37454,PVcombank,,,,,2,,
37455,Bao Viet Joint Stock Commercial Bank,,,,,2,,
37456,BlockFin Asia,,,,,2,,
37457,Blue Exchange Co. Ltd.,,,,,2,,
37458,"NSBEYOND CO., LTD",,,,,2,,
37459,Quatrro Global Services Pvt Ltd,,,,,2,,
37460,RedSun ITI Corporation,,,,,2,,
37461,Scancom Asia,,,,,2,,
37462,Moncler SpA,,,5,,0,,
37463,Pinsight Media,,,,,2,,
37464,TMW Systems,,,,,2,,
37465,"Jetstar Japan Co., Ltd",,,,,2,,
37466,GTLK Europe DAC,,,,,2,,
37467,"Vocational Training Council, HK",,,,,2,,
37468,"T'Way Air Co., Ltd.",,,,,2,,
37469,ST Aerospace Resources Pte. Ltd.,,,,,2,,
37470,SMBC Aviation Capital Limited,,,,,2,,
37471,ONC Lawyers,,,,,2,,
37472,JBG SMITH Properties,,,,,2,,
37473,Ricardo plc,,,4,,0,,
37474,"Stoneridge, Inc.",,,4,,0,,
37475,Bordrin Motor Corporation Inc,,,,,2,,
37476,"DeepMap, Inc.",,,,,2,,
37477,Ennis-Flint Inc.,,,,,2,,
37478,Ford Smart Mobility LLC,,,,,2,,
37479,"Hyundai America Technical Center, Inc.",,,,,2,,
37480,LeddarTech Inc.,,,,,2,,
37481,Lextant Corporation,,,,,2,,
37482,Magna Electronics Inc.,,,,,2,,
37483,Maniv Mobility,,,,,2,,
37484,"May Mobility, Inc",,,,,2,,
37485,"Mitsubishi Motors R&D Of America, Inc.",,,,,2,,
37486,"Murata Electronics North America, Inc.",,,,,2,,
37487,RPM Ventures LLC,,,,,2,,
37488,Cury Construtora e Incorporadora S.A.,,,,,2,,
37489,Direcional Engenharia S.A.,,,,,2,,
37490,Econ Construtora e Incorporadora,,,,,2,,
37491,HOGA CONSTRUCOES,,,,,2,,
37492,I.NOVA IMOBILIARIA,,,,,2,,
37493,Jotanunes Construtora Ltd,,,,,2,,
37494,JERONIMO DA VEIGA,,,,,2,,
37495,"MRV Communications, Inc.",,,,,2,,
37496,VITTA RESIDENCIAL,,,,,2,,
37497,NACIONAL EMPREENDIMENTOS,,,,,2,,
37498,Companhia de Gas de Sao Paulo,,,2,,0,,
37499,Carta Fabril S.A.,,,,,2,,
37500,Comexport Companhia de Comercio Exterior,,,,,2,,
37501,Petroreconcavo S.A.,,,,,2,,
37502,Sertrading S.A.,,,,,2,,
37503,SIMEC Group Limited,,,,,2,,
37504,Boston University,,,,,2,,
37505,Belvedere Trading LLC,,,,,2,,
37506,"Christie Digital Systems Canada, Inc.",,,,,2,,
37507,Collier Technologies LLC,,,,,2,,
37508,Darwin Ecosystem LLC,,,,,2,,
37509,Ms. Geek Media,,,,,2,,
37510,Napatech Inc,,,,,2,,
37511,NASA Jet Propulsion Laboratory,,,,,2,,
37512,"Nextcloud, LLC.",,,,,2,,
37513,Nippon Telegraph and Telephone,,,,,2,,
37514,Software Freedom Conservancy,,,,,2,,
37515,"ZDNet, Inc.",,,,,2,,
37516,"Zulip, Inc.",,,,,2,,
37517,Delhi Technological University,,,,,2,,
37518,Neurotech International Ltd,,,7,,0,,
37519,Cannabics Pharmaceuticals Inc,,,26,,0,,
37520,Harvest One Cannabis Inc,,,4,,0,,
37521,Mymetics Corp,,,7,,0,,
37522,Acofima AG,,,,,2,,
37523,"Adimab, Inc",,,,,2,,
37524,AGLAIA BioMedical Ventures B.V.,,,,,2,,
37525,AIMM Therapeutics BV,,,,,2,,
37526,AlloCyte Pharmaceuticals AG,,,,,2,,
37527,Amryt Pharma plc,,,,,2,,
37528,Anagenesis Biotechnologies SAS,,,,,2,,
37529,Apex Healthcare Consulting Ltd,,,,,2,,
37530,BAG Health Care GmbH,,,,,2,,
37531,"BioDuro, LLC",,,,,2,,
37532,Cell Medica Limited,,,,,2,,
37533,Cell2B,,,,,2,,
37534,"Clayton Biotechnologies, Inc.",,,,,2,,
37535,Edison Investment Research Limited,,,,,2,,
37536,Ekins Guinness LLP,,,,,2,,
37537,Elanix Technologies SA,,,,,2,,
37538,goetzpartners securities Limited,,,,,2,,
37539,"GRAVITAS Capital Advisors, LLC",,,,,2,,
37540,HealthCap,,,,,2,,
37541,"Ignite Capital Partners, Inc.",,,,,2,,
37542,ILTOO Pharma,,,,,2,,
37543,INKEF Capital BV,,,,,2,,
37544,Inositec AG,,,,,2,,
37545,"Inveready Seed Capital, SCR, S.A.",,,,,2,,
37546,"IPD Analytics, LLC",,,,,2,,
37547,Medherant Limited,,,,,2,,
37548,Medicxi Ventures,,,,,2,,
37549,Mirabaud Securities LLP,,,,,2,,
37550,Morphochem AG,,,,,2,,
37551,Norgine Ventures Management Limited,,,,,2,,
37552,"NovMetaPharma Co., Ltd.",,,,,2,,
37553,Novo Ventures,,,,,2,,
37554,Novaremed Ltd.,,,,,2,,
37556,Otsana Capital,,,,,2,,
37557,PharmaVentures Ltd.,,,,,2,,
37558,Philimmune LLC,,,,,2,,
37559,Premier Research Group Ltd,,,,,2,,
37560,Quotient Clinical Ltd.,,,,,2,,
37561,Re-Pharm Ltd.,,,,,2,,
37562,Rhamnopharma Inc,,,,,2,,
37563,"Roivant Sciences, Inc.",,,,,2,,
37564,Rosetta Capital Limited,,,,,2,,
37565,Sandoz GmbH,,,,,2,,
37566,Scil Technology GmbH,,,,,2,,
37567,Spherium Biomed S.L.,,,,,2,,
37568,Surgimab SAS,,,,,2,,
37569,SynteractHCR,,,,,2,,
37570,Synthorx Inc.,,,,,2,,
37571,Time Flash LLC,,,,,2,,
37572,Truffle Capital,,,,,2,,
37573,Valor Management Corp,,,,,2,,
37574,Versantis AG,,,,,2,,
37575,ABL Aviation,,,,,2,,
37576,AerCap Ireland Limited,,,,,2,,
37577,flydubai,,,,,2,,
37578,Iran Aseman Airlines,,,,,2,,
37579,Novus Aviation Capital LLC,,,,,2,,
37580,Stellwagen Finance Company Limited,,,,,2,,
37581,Titan Airways,,,,,2,,
37582,California Energy Storage Alliance,,,,,2,,
37583,"Energy Strategies, LLC",,,,,2,,
37584,"ScottMadden, Inc.",,,,,2,,
37585,Transcanyon Llc,,,,,2,,
37586,"E. Gutzwiller & Cie, Banquiers",,,,,2,,
37587,Hemics B.V.,,,,,2,,
37588,Johnson & Johnson Development Corporation,,,,,2,,
37589,NEC Europe Ltd.,,,,,2,,
37590,PixCell Medical Technologies Ltd.,,,,,2,,
37591,PMV NV,,,,,2,,
37592,Rosbank,,,,,2,,
37593,Abruzzo Airport SAGA,,,,,2,,
37594,Agadir Al Massira Airport,,,,,2,,
37595,Air Initiative and Management S.A.S,,,,,2,,
37596,Ivalo Airport,,,,,2,,
37597,EuroWings,,,,,2,,
37598,RDC Ltd,,,,,2,,
37599,Rennes Airport,,,,,2,,
37600,Shannon Airport,,,,,2,,
37601,Strasbourg Airport,,,,,2,,
37602,SWISS International Airlines,,,,,2,,
37603,TCR International N.V.,,,,,2,,
37604,Sprott Resource Holding,,,2,,0,,
37605,AGF Investments Inc.,,,,,2,,
37606,"AMVEST West Virginia Coal, L.L.C.",,,,,2,,
37607,Anson Funds Management LP,,,,,2,,
37608,"AuSable Capital Partners, LLC",,,,,2,,
37609,Baobab Asset Management LLC,,,,,2,,
37610,"Blue Creek Investment Partners, LLC",,,,,2,,
37611,Blue Lakes Advisors SA,,,,,2,,
37612,"Carrington Investment Services, LLC",,,,,2,,
37613,Cartesian Royalty Holdings Pte Ltd,,,,,2,,
37614,Commodity Capital AG,,,,,2,,
37615,"Coral Reef Capital, L.L.C.",,,,,2,,
37616,Equity Management Associates LLC,,,,,2,,
37617,Faircourt Asset Management Inc.,,,,,2,,
37618,Fidelity Investment Management Ltd,,,,,2,,
37619,Global Mining Capital Corporation,,,,,2,,
